actual_price,predicted_price_lr,predicted_price_rf,residual_rf,residual_pct_rf,price_tier
1490800,1724195.7206867845,1630623.2983436347,139823.2983436347,9.379078236090335,$1M-$2M
1141800,775370.6887722596,1062864.4511937,-78935.54880629992,-6.913255281686803,$1M-$2M
2150900,1397237.1108725346,2680073.5882335138,529173.5882335138,24.602426344019424,$2M+
415800,366629.01560798485,460241.45870160917,44441.45870160917,10.68818150591851,<$500K
846200,1056633.1415387574,806471.2366799362,-39728.76332006382,-4.694961394476935,$500K-$1M
1438100,818659.3746816019,1009415.7861421088,-428684.21385789115,-29.809068483268973,$1M-$2M
1349200,949043.3065470479,1453304.1746494786,104104.17464947863,7.715992784574461,$1M-$2M
589700,471294.86879944033,528861.7084672293,-60838.29153277073,-10.316820677085083,$500K-$1M
739900,546896.188301517,505374.726166659,-234525.27383334102,-31.69688793530761,$500K-$1M
1410351,2762588.2206581514,1393300.8645830168,-17050.13541698316,-1.2089285161625127,$1M-$2M
869200,1630292.7916351468,2041721.3705705742,1172521.3705705742,134.89661419357734,$500K-$1M
1373500,1423533.680541546,1804520.73576599,431020.7357659901,31.381196633854398,$1M-$2M
1081900,1921710.3982128873,1216796.1241172084,134896.1241172084,12.468446632517646,$1M-$2M
1216300,1369094.714099341,1070537.0172357892,-145762.98276421078,-11.98413078715866,$1M-$2M
710700,723941.9999239265,696229.161861178,-14470.838138822,-2.0361387559901507,$500K-$1M
1260100,1046784.8254698404,1091029.2607090583,-169070.73929094174,-13.417247781203217,$1M-$2M
732300,827213.5470727524,749345.0434314976,17045.043431497645,2.3276039098044032,$500K-$1M
558500,534601.2855677583,612936.3274292871,54436.327429287136,9.746880470776569,$500K-$1M
1339900,1209283.9372446924,1217448.6456827247,-122451.35431727534,-9.138842773137947,$1M-$2M
1208700,1038109.9337946711,1288214.7830812926,79514.78308129264,6.578537526374836,$1M-$2M
2263600,1186847.4803270027,2159993.4727319595,-103606.52726804046,-4.577068707724,$2M+
4215500,1750298.8528962345,2847389.5459465203,-1368110.4540534797,-32.45428665765579,$2M+
1003900,909388.6160155608,830962.7343065146,-172937.2656934854,-17.226543051447894,$1M-$2M
492200,572805.8178252439,581781.4995640209,89581.4995640209,18.200223397810014,<$500K
793300,930292.7627200807,779880.4698453167,-13419.530154683278,-1.6916084904428685,$500K-$1M
525400,565737.4641567642,451257.4108648207,-74142.5891351793,-14.111646200072192,$500K-$1M
1137400,932494.3047959177,954142.3261259209,-183257.67387407913,-16.111981174088193,$1M-$2M
1160700,1113290.6327244723,1004532.4868294914,-156167.51317050855,-13.454597498966878,$1M-$2M
886100,530262.1780079764,720785.6233610457,-165314.37663895427,-18.656401832632238,$500K-$1M
684400,677539.1485575433,671466.7086330693,-12933.291366930702,-1.8897269676988169,$500K-$1M
861100,1105852.9272609293,984828.9354240403,123728.9354240403,14.368706935784498,$500K-$1M
570100,772191.8064315893,706932.817575887,136832.81757588696,24.001546671792134,$500K-$1M
524000,430506.29106385924,730572.1195470605,206572.11954706046,39.422160218904665,$500K-$1M
988000,1208688.5633157156,964090.3723823451,-23909.627617654856,-2.420002795309196,$500K-$1M
1421400,1238923.7211093423,1551691.361116177,130291.36111617694,9.166410659643798,$1M-$2M
1051900,899775.2196803758,897863.8848026005,-154036.11519739951,-14.643608251487738,$1M-$2M
766000,620530.0568343601,993938.0684562759,227938.06845627585,29.756927996902853,$500K-$1M
817000,773676.6307408368,675303.9184919383,-141696.08150806173,-17.343461628893724,$500K-$1M
708500,740239.4620418488,637397.2554101674,-71102.74458983261,-10.03567319545979,$500K-$1M
607400,673175.209748536,682639.3946559703,75239.39465597027,12.387124572928922,$500K-$1M
671300,944502.3074188436,852456.5740376238,181156.57403762382,26.985933865279875,$500K-$1M
614700,570180.7784091292,696708.917484056,82008.91748405597,13.341291277705542,$500K-$1M
1061600,1342309.1614541695,1258922.1856136762,197322.1856136762,18.58724431176302,$1M-$2M
